timestamp,transaction_id,customer_id,amount_at_risk,failure_reason,attempts,customer_type,recovery_score,recovery_risk,priority_score,priority,recommended_action,recovery_status,recovered_amount,customer_message,audit_status
2026-08-27T21:42:54,TXN10202,CUST1237,20337.26,TEMPORARY_BANK_ERROR,2,RETURNING,85,HIGH,70,HIGH,RETRY,RECOVERED,20337.26,"Hi Customer 1237, your payment of ₹20,337.26 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10203,CUST1028,7248.64,UNKNOWN,1,RETURNING,50,MEDIUM,50,MEDIUM,REMINDER,FAILED,0.0,"Hi Customer 1028, this is a reminder regarding your pending payment of ₹7,248.64. Please complete the payment at your convenience.",RECORDED
2026-08-27T21:42:54,TXN10204,CUST1183,48605.19,INSUFFICIENT_FUNDS,2,RETURNING,50,MEDIUM,70,HIGH,PAYMENT_LINK,RECOVERED,48605.19,"Hi Customer 1183, your payment of ₹48,605.19 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10205,CUST1185,2847.34,CARD_EXPIRED,1,LOYAL,60,MEDIUM,50,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1185, your payment of ₹2,847.34 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10206,CUST1009,215.8,INSUFFICIENT_FUNDS,2,RETURNING,60,MEDIUM,50,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1009, your payment of ₹215.80 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10207,CUST1053,8520.13,AUTHENTICATION_FAILURE,4,RETURNING,30,LOW,50,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹8,520.13 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10208,CUST1210,1697.82,NETWORK_ERROR,3,RETURNING,50,MEDIUM,45,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,697.82 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10209,CUST1201,4946.11,TEMPORARY_BANK_ERROR,2,LOYAL,95,HIGH,60,MEDIUM,RETRY,RECOVERED,4946.11,"Hi Customer 1201, your payment of ₹4,946.11 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10210,CUST1185,1314.26,AUTHENTICATION_FAILURE,3,RETURNING,30,LOW,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,314.26 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10211,CUST1210,6484.72,INSUFFICIENT_FUNDS,4,RETURNING,35,LOW,60,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹6,484.72 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10212,CUST1182,4673.57,INSUFFICIENT_FUNDS,4,NEW,5,LOW,20,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹4,673.57 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10213,CUST1259,12501.69,UNKNOWN,1,RETURNING,75,HIGH,80,HIGH,REMINDER,FAILED,0.0,"Hi Customer 1259, this is a reminder regarding your pending payment of ₹12,501.69. Please complete the payment at your convenience.",RECORDED
2026-08-27T21:42:54,TXN10214,CUST1060,37436.45,NETWORK_ERROR,2,LOYAL,100,HIGH,90,HIGH,RETRY,RECOVERED,37436.45,"Hi Customer 1060, your payment of ₹37,436.45 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10215,CUST1034,3322.19,NETWORK_ERROR,3,LOYAL,55,MEDIUM,50,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹3,322.19 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10216,CUST1259,972.38,INSUFFICIENT_FUNDS,1,RETURNING,65,MEDIUM,40,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1259, your payment of ₹972.38 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10217,CUST1030,288.72,TEMPORARY_BANK_ERROR,4,NEW,25,LOW,20,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹288.72 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10218,CUST1181,5776.01,INSUFFICIENT_FUNDS,3,RETURNING,20,LOW,45,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹5,776.01 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10219,CUST1020,971.0,TEMPORARY_BANK_ERROR,2,RETURNING,65,MEDIUM,35,LOW,RETRY,FAILED,0.0,"Hi Customer 1020, your payment of ₹971.00 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10220,CUST1153,23893.73,UNKNOWN,3,NEW,30,LOW,50,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹23,893.73 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10221,CUST1160,4081.0,NETWORK_ERROR,2,LOYAL,95,HIGH,60,MEDIUM,RETRY,RECOVERED,4081.0,"Hi Customer 1160, your payment of ₹4,081.00 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10222,CUST1042,20038.67,AUTHENTICATION_FAILURE,1,RETURNING,45,MEDIUM,60,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1042, your payment of ₹20,038.67 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10223,CUST1111,7661.97,AUTHENTICATION_FAILURE,1,NEW,45,MEDIUM,45,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1111, your payment of ₹7,661.97 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10224,CUST1058,44479.48,INSUFFICIENT_FUNDS,3,RETURNING,40,MEDIUM,75,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹44,479.48 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10225,CUST1212,41451.13,NETWORK_ERROR,2,LOYAL,85,HIGH,85,HIGH,RETRY,RECOVERED,41451.13,"Hi Customer 1212, your payment of ₹41,451.13 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10226,CUST1247,1386.33,NETWORK_ERROR,1,RETURNING,65,MEDIUM,40,MEDIUM,RETRY,FAILED,0.0,"Hi Customer 1247, your payment of ₹1,386.33 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10227,CUST1266,31548.07,CARD_EXPIRED,2,NEW,30,LOW,55,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1266, your payment of ₹31,548.07 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10228,CUST1237,565.78,INSUFFICIENT_FUNDS,1,RETURNING,50,MEDIUM,35,LOW,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1237, your payment of ₹565.78 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10229,CUST1219,3263.48,INSUFFICIENT_FUNDS,3,RETURNING,35,LOW,50,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹3,263.48 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10230,CUST1011,45759.59,AUTHENTICATION_FAILURE,2,RETURNING,65,MEDIUM,85,HIGH,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1011, your payment of ₹45,759.59 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10231,CUST1222,1530.51,NETWORK_ERROR,2,LOYAL,95,HIGH,60,MEDIUM,RETRY,RECOVERED,1530.51,"Hi Customer 1222, your payment of ₹1,530.51 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10232,CUST1226,37474.44,CARD_EXPIRED,2,RETURNING,40,MEDIUM,70,HIGH,CUSTOMER_PROMPT,RECOVERED,37474.44,"Hi Customer 1226, your payment of ₹37,474.44 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10233,CUST1212,8864.56,AUTHENTICATION_FAILURE,3,NEW,0,LOW,30,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹8,864.56 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10234,CUST1162,8553.22,TEMPORARY_BANK_ERROR,2,NEW,50,MEDIUM,40,MEDIUM,RETRY,RECOVERED,8553.22,"Hi Customer 1162, your payment of ₹8,553.22 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10235,CUST1138,4783.18,AUTHENTICATION_FAILURE,2,RETURNING,60,MEDIUM,55,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1138, your payment of ₹4,783.18 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10236,CUST1200,1717.73,INSUFFICIENT_FUNDS,4,RETURNING,15,LOW,30,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,717.73 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10237,CUST1226,12906.83,AUTHENTICATION_FAILURE,2,RETURNING,40,MEDIUM,60,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1226, your payment of ₹12,906.83 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10238,CUST1133,1572.68,TEMPORARY_BANK_ERROR,3,RETURNING,55,MEDIUM,55,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,572.68 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10239,CUST1083,6482.96,INSUFFICIENT_FUNDS,2,RETURNING,65,MEDIUM,65,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1083, your payment of ₹6,482.96 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10240,CUST1274,5371.13,NETWORK_ERROR,2,RETURNING,85,HIGH,70,HIGH,RETRY,RECOVERED,5371.13,"Hi Customer 1274, your payment of ₹5,371.13 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10241,CUST1119,48512.41,CARD_EXPIRED,4,RETURNING,40,MEDIUM,85,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹48,512.41 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10242,CUST1226,6325.05,INSUFFICIENT_FUNDS,1,NEW,35,LOW,35,LOW,PAYMENT_LINK,RECOVERED,6325.05,"Hi Customer 1226, your payment of ₹6,325.05 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10243,CUST1119,33952.33,CARD_EXPIRED,1,LOYAL,65,MEDIUM,80,HIGH,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1119, your payment of ₹33,952.33 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10244,CUST1254,532.59,AUTHENTICATION_FAILURE,4,RETURNING,15,LOW,25,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹532.59 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10245,CUST1215,1384.89,UNKNOWN,4,RETURNING,40,MEDIUM,55,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,384.89 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10246,CUST1231,2201.11,TEMPORARY_BANK_ERROR,3,RETURNING,40,MEDIUM,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹2,201.11 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10247,CUST1066,41552.09,TEMPORARY_BANK_ERROR,4,NEW,45,MEDIUM,65,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹41,552.09 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10248,CUST1060,34026.04,NETWORK_ERROR,2,LOYAL,100,HIGH,90,HIGH,RETRY,FAILED,0.0,"Hi Customer 1060, your payment of ₹34,026.04 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10249,CUST1236,2365.14,AUTHENTICATION_FAILURE,4,LOYAL,30,LOW,45,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹2,365.14 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10250,CUST1294,1052.72,CARD_EXPIRED,4,NEW,0,LOW,20,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,052.72 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10251,CUST1276,30506.71,INSUFFICIENT_FUNDS,1,NEW,60,MEDIUM,75,HIGH,PAYMENT_LINK,RECOVERED,30506.71,"Hi Customer 1276, your payment of ₹30,506.71 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10252,CUST1000,820.4,UNKNOWN,1,RETURNING,55,MEDIUM,35,LOW,REMINDER,FAILED,0.0,"Hi Customer 1000, this is a reminder regarding your pending payment of ₹820.40. Please complete the payment at your convenience.",RECORDED
2026-08-27T21:42:54,TXN10253,CUST1249,900.77,NETWORK_ERROR,1,RETURNING,70,HIGH,40,MEDIUM,RETRY,RECOVERED,900.77,"Hi Customer 1249, your payment of ₹900.77 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10254,CUST1160,8902.18,TEMPORARY_BANK_ERROR,4,RETURNING,60,MEDIUM,65,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹8,902.18 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10255,CUST1284,1020.23,INSUFFICIENT_FUNDS,1,NEW,50,MEDIUM,35,LOW,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1284, your payment of ₹1,020.23 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10256,CUST1083,4895.0,UNKNOWN,1,RETURNING,65,MEDIUM,45,MEDIUM,REMINDER,FAILED,0.0,"Hi Customer 1083, this is a reminder regarding your pending payment of ₹4,895.00. Please complete the payment at your convenience.",RECORDED
2026-08-27T21:42:54,TXN10257,CUST1234,31199.66,CARD_EXPIRED,1,RETURNING,50,MEDIUM,70,HIGH,CUSTOMER_PROMPT,RECOVERED,31199.66,"Hi Customer 1234, your payment of ₹31,199.66 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10258,CUST1098,1073.8,CARD_EXPIRED,2,LOYAL,55,MEDIUM,50,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1098, your payment of ₹1,073.80 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10259,CUST1040,6339.73,INSUFFICIENT_FUNDS,3,RETURNING,15,LOW,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹6,339.73 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10260,CUST1155,4550.62,NETWORK_ERROR,1,RETURNING,85,HIGH,50,MEDIUM,RETRY,RECOVERED,4550.62,"Hi Customer 1155, your payment of ₹4,550.62 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10261,CUST1125,973.95,TEMPORARY_BANK_ERROR,4,LOYAL,75,HIGH,65,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹973.95 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10262,CUST1066,2809.98,AUTHENTICATION_FAILURE,3,LOYAL,45,MEDIUM,55,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹2,809.98 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10263,CUST1244,5073.27,INSUFFICIENT_FUNDS,2,LOYAL,60,MEDIUM,60,MEDIUM,PAYMENT_LINK,RECOVERED,5073.27,"Hi Customer 1244, your payment of ₹5,073.27 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10264,CUST1284,9199.77,CARD_EXPIRED,4,RETURNING,30,LOW,60,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹9,199.77 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10265,CUST1161,718.13,AUTHENTICATION_FAILURE,1,LOYAL,60,MEDIUM,45,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1161, your payment of ₹718.13 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10266,CUST1020,43541.97,NETWORK_ERROR,2,RETURNING,90,HIGH,90,HIGH,RETRY,RECOVERED,43541.97,"Hi Customer 1020, your payment of ₹43,541.97 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10267,CUST1272,23891.08,TEMPORARY_BANK_ERROR,2,NEW,55,MEDIUM,50,MEDIUM,RETRY,RECOVERED,23891.08,"Hi Customer 1272, your payment of ₹23,891.08 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10268,CUST1163,4403.61,INSUFFICIENT_FUNDS,4,RETURNING,35,LOW,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹4,403.61 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10269,CUST1004,3058.85,INSUFFICIENT_FUNDS,2,RETURNING,60,MEDIUM,45,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1004, your payment of ₹3,058.85 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10270,CUST1069,4205.86,AUTHENTICATION_FAILURE,4,NEW,0,LOW,20,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹4,205.86 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10271,CUST1178,1258.72,INSUFFICIENT_FUNDS,3,RETURNING,20,LOW,35,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,258.72 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10272,CUST1115,27738.23,CARD_EXPIRED,3,RETURNING,20,LOW,65,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹27,738.23 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10273,CUST1286,21937.4,INSUFFICIENT_FUNDS,1,RETURNING,50,MEDIUM,60,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1286, your payment of ₹21,937.40 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10274,CUST1203,8100.01,AUTHENTICATION_FAILURE,4,RETURNING,15,LOW,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹8,100.01 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10275,CUST1029,1646.99,UNKNOWN,4,RETURNING,20,LOW,35,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,646.99 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10276,CUST1126,224.77,NETWORK_ERROR,1,NEW,55,MEDIUM,25,LOW,RETRY,RECOVERED,224.77,"Hi Customer 1126, your payment of ₹224.77 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10277,CUST1074,14176.17,INSUFFICIENT_FUNDS,4,RETURNING,25,LOW,55,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹14,176.17 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10278,CUST1144,826.88,UNKNOWN,3,RETURNING,40,MEDIUM,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹826.88 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10279,CUST1214,8355.33,NETWORK_ERROR,3,NEW,25,LOW,35,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹8,355.33 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10280,CUST1020,1871.61,TEMPORARY_BANK_ERROR,1,RETURNING,70,HIGH,45,MEDIUM,RETRY,RECOVERED,1871.61,"Hi Customer 1020, your payment of ₹1,871.61 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10281,CUST1159,40384.46,AUTHENTICATION_FAILURE,4,LOYAL,50,MEDIUM,85,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹40,384.46 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10282,CUST1263,1146.3,AUTHENTICATION_FAILURE,4,LOYAL,30,LOW,45,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,146.30 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10283,CUST1240,5973.07,INSUFFICIENT_FUNDS,1,LOYAL,65,MEDIUM,60,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1240, your payment of ₹5,973.07 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10284,CUST1156,2374.77,INSUFFICIENT_FUNDS,2,LOYAL,75,HIGH,60,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1156, your payment of ₹2,374.77 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10285,CUST1082,1874.6,AUTHENTICATION_FAILURE,2,LOYAL,55,MEDIUM,50,MEDIUM,CUSTOMER_PROMPT,RECOVERED,1874.6,"Hi Customer 1082, your payment of ₹1,874.60 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10286,CUST1119,1836.9,AUTHENTICATION_FAILURE,1,NEW,30,LOW,25,LOW,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1119, your payment of ₹1,836.90 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10287,CUST1280,20169.26,INSUFFICIENT_FUNDS,3,RETURNING,40,MEDIUM,75,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹20,169.26 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10288,CUST1145,735.49,AUTHENTICATION_FAILURE,3,NEW,0,LOW,15,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹735.49 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10289,CUST1136,10115.25,AUTHENTICATION_FAILURE,4,RETURNING,15,LOW,50,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹10,115.25 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10290,CUST1262,1382.24,AUTHENTICATION_FAILURE,2,RETURNING,40,MEDIUM,40,MEDIUM,CUSTOMER_PROMPT,RECOVERED,1382.24,"Hi Customer 1262, your payment of ₹1,382.24 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10291,CUST1226,425.3,TEMPORARY_BANK_ERROR,4,RETURNING,55,MEDIUM,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹425.30 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10292,CUST1257,1399.36,NETWORK_ERROR,1,RETURNING,85,HIGH,50,MEDIUM,RETRY,RECOVERED,1399.36,"Hi Customer 1257, your payment of ₹1,399.36 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10293,CUST1170,233.79,AUTHENTICATION_FAILURE,2,RETURNING,55,MEDIUM,40,MEDIUM,CUSTOMER_PROMPT,RECOVERED,233.79,"Hi Customer 1170, your payment of ₹233.79 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10294,CUST1282,1778.76,INSUFFICIENT_FUNDS,1,RETURNING,65,MEDIUM,45,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1282, your payment of ₹1,778.76 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10295,CUST1054,1234.64,INSUFFICIENT_FUNDS,4,NEW,20,LOW,30,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,234.64 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10296,CUST1263,24869.57,UNKNOWN,3,RETURNING,50,MEDIUM,75,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹24,869.57 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10297,CUST1204,8242.23,NETWORK_ERROR,1,NEW,75,HIGH,60,MEDIUM,RETRY,RECOVERED,8242.23,"Hi Customer 1204, your payment of ₹8,242.23 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10298,CUST1287,5790.0,AUTHENTICATION_FAILURE,4,LOYAL,50,MEDIUM,75,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹5,790.00 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10299,CUST1180,19015.25,CARD_EXPIRED,3,NEW,5,LOW,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹19,015.25 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
